../data/data_mobile_outdoor_2.mat,7,5,128,0.9743303571428571,0.2857142857142857
../data/data_mobile_indoor_1.mat,30,5,128,1.0,1.0
../data/data_mobile_indoor_2.mat,13,5,128,1.0,1.0
../data/data_static_outdoor_1.mat,29,6,128,0.994073275862069,0.6551724137931034
../data/data_static_indoor_1.mat,157,5,128,0.5860867834394905,0.0
../data/data_static_indoor_1.mat,130,6,128,0.7323918269230769,0.0
../data/data_static_indoor_1.mat,98,8,128,0.9209183673469388,0.01020408163265306
../data/data_static_indoor_1.mat,71,11,128,0.9908670774647887,0.6197183098591549
../data/data_mobile_outdoor_1.mat,4,11,128,1.0,1.0
../data/data_mobile_outdoor_1.mat,10,5,128,0.99375,0.6

../data/data_mobile_outdoor_1.mat,8,6,128,0.9970703125,0.875
../data/data_mobile_outdoor_1.mat,8,6,128,1.0,1.0
../data/data_mobile_outdoor_1.mat,8,6,16,0.998046875,0.875
../data/data_mobile_outdoor_1.mat,8,6,14,1.0,1.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,196,4,32,0.4018907814432167,0.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,523,6,32,0.8948374760994264,0.17782026768642448
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,784,4,32,0.6637436224489796,0.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,313,5,32,0.7026608756427537,0.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,78,10,32,0.9795673076923077,0.2948717948717949
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,68,10,32,0.9929917279411765,0.6176470588235294
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,61,11,32,0.9970543032786885,0.8360655737704918
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,56,12,32,0.9986049107142857,0.9107142857142857
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,52,13,32,0.9990985576923077,0.9423076923076923
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,48,14,32,0.9993489583333334,0.9583333333333334
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,45,15,32,1.0,1.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,98,8,32,0.9153380102040817,0.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,112,7,32,0.8405412946428571,0.0
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,56,14,32,0.9997209821428571,0.9821428571428571
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,52,15,32,0.9993990384615384,0.9615384615384616
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,56,14,32,0.9991629464285714,0.9464285714285714
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,48,14,32,1.0,1.0
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,52,13,32,0.9996995192307693,0.9807692307692307
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,56,12,32,0.9983258928571429,0.9107142857142857
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,61,11,32,0.9975665983606558,0.8688524590163934
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,78,10,32,0.9756610576923077,0.24358974358974358
../skyglow/Scenario2-Office-LoS/data3_upto5.mat,65,12,32,0.99375,0.7230769230769231
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,52,13,32,0.9990985576923077,0.9423076923076923
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,48,14,32,0.9996744791666666,0.9791666666666666
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,75,9,32,0.9814583333333333,0.26666666666666666
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,61,11,32,0.9976946721311475,0.8524590163934426
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,85,8,32,0.9586397058823529,0.10588235294117647
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,170,8,32,0.978125,0.5117647058823529
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,151,9,32,0.9911009933774835,0.7483443708609272
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,136,10,32,0.9946001838235294,0.8382352941176471
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,123,11,32,0.9984756097560976,0.9512195121951219
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,61,11,32,0.9974385245901639,0.8360655737704918
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,56,12,32,0.9979073660714286,0.875
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,68,10,32,0.9943704044117647,0.7058823529411765
../skyglow/Scenario2-Office-NLoS/data_NLOS.mat,75,9,32,0.9789583333333334,0.26666666666666666
../data/data_mobile_indoor_1.mat,25,6,32,1.0,1.0
../data/data_mobile_indoor_1.mat,50,6,32,0.999375,0.98
../data/data_mobile_indoor_1.mat,100,6,32,1.0,1.0
../data/data_mobile_indoor_1.mat,201,6,32,1.0,1.0
../data/data_mobile_indoor_1.mat,50,6,32,1.0,1.0
../data/data_mobile_outdoor_2.mat,23,6,32,1.0,1.0
../data/data_mobile_outdoor_2.mat,47,6,32,1.0,1.0
../data/data_mobile_outdoor_2.mat,11,6,32,1.0,1.0
../data/data_static_outdoor_1.mat,58,6,32,0.9967672413793104,0.9137931034482759
../data/data_static_outdoor_1.mat,116,6,32,0.9989224137931034,0.9827586206896551
../data/data_static_outdoor_1.mat,43,8,32,0.9992732558139535,0.9767441860465116
../data/data_static_outdoor_1.mat,87,8,32,1.0,1.0
../data/data_static_outdoor_1.mat,175,8,32,1.0,1.0
../data/data_static_outdoor_1.mat,21,8,32,1.0,1.0
../data/data_static_outdoor_1.mat,43,8,32,1.0,1.0
../data/data_static_indoor_1.mat,130,12,32,0.9965144230769231,0.8923076923076924
../data/data_static_indoor_1.mat,261,12,32,0.9990421455938697,0.9846743295019157
../data/data_static_indoor_1.mat,523,12,32,0.999282982791587,0.994263862332696
../data/data_static_indoor_1.mat,523,12,32,0.999282982791587,0.994263862332696
../data/data_static_indoor_1.mat,261,12,32,0.9995210727969349,0.9923371647509579
../data/data_static_indoor_1.mat,130,12,32,0.9979567307692307,0.9461538461538461
../data/data_mobile_outdoor_2.mat,5,6,32,1.0,1.0
../data/data_static_indoor_1.mat,65,12,32,0.9938701923076924,0.7230769230769231
../data/data_mobile_indoor_1.mat,50,12,10,1.0,1.0
../data/data_mobile_indoor_1.mat,100,12,8,1.0,1.0
../data/data_mobile_indoor_1.mat,100,12,16,1.0,1.0
../data/data_mobile_indoor_1.mat,6,12,256,1.0,1.0

../data/data_mobile_indoor_1.mat,50,6,16,1.0,1.0
../data/data_static_indoor_1.mat,784,8,16,0.9990433673469388,0.9987244897959183
../data/data_mobile_outdoor_1.mat,11,6,16,1.0,1.0
../data/data_static_outdoor_1.mat,21,8,16,1.0,1.0
../data/data_mobile_indoor_1.mat,30,5,32,1.0,1.0
